,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
52012,52012,10.09.2020 09:01:10,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
53501,53501,8.09.2020 19:34:33,121,-,"URL: V6. Input from user, output on screen ",Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '759043'.,web,193.40.10.90
53502,53502,8.09.2020 19:34:25,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
53503,53503,8.09.2020 19:33:07,121,-,URL: V5. Arithmetic expressions ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '759044'.,web,193.40.10.90
53504,53504,8.09.2020 19:32:53,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
53505,53505,8.09.2020 19:21:20,121,-,URL: V5. Arithmetic expressions ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '759044'.,web,193.40.10.90
53506,53506,8.09.2020 19:15:53,121,-,URL: V4. Variable ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '756820'.,web,193.40.10.90
53512,53512,8.09.2020 19:04:02,121,-,URL: V3. Data types. Numbers. The corners. Truthfulness ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '755096'.,web,193.40.10.90
53513,53513,8.09.2020 19:03:57,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
53847,53847,7.09.2020 20:32:21,121,-,VPL Exercise: 2nd week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3093,web,193.40.10.90
53848,53848,7.09.2020 20:30:56,121,-,URL: V3. Data types. Numbers. The corners. Truthfulness ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '755096'.,web,193.40.10.90
53849,53849,7.09.2020 20:30:39,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
54815,54815,6.09.2020 09:15:39,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1321829,web,2001:7d0:8900:2780:645f:b85a:6cf7:8c2c
54816,54816,6.09.2020 09:15:21,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 208,web,2001:7d0:8900:2780:645f:b85a:6cf7:8c2c
54919,54919,5.09.2020 11:42:40,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '586607' in the forum with course module id '83875'.,web,88.196.93.172
54920,54920,5.09.2020 11:42:32,121,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '153879' viewed the 'forum' activity with course module id '83875'.,web,88.196.93.172
54921,54921,5.09.2020 11:42:24,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,88.196.93.172
55586,55586,4.09.2020 12:13:17,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '586815' in the forum with course module id '83875'.,web,172.17.166.66
55587,55587,4.09.2020 12:13:08,121,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '153879' viewed the 'forum' activity with course module id '83875'.,web,172.17.166.66
55588,55588,4.09.2020 12:12:53,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,172.17.166.66
55835,55835,3.09.2020 18:40:41,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1321829,web,193.40.10.90
55836,55836,3.09.2020 18:40:31,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 208,web,193.40.10.90
55837,55837,3.09.2020 18:40:21,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
55838,55838,3.09.2020 18:40:17,121,-,Feedback: Start-up ,Feedback ,The course module has been viewed. ,The user with id '153879' viewed the 'feedback' activity with course module id '163943'.,web,193.40.10.90
55839,55839,3.09.2020 18:40:14,121,-,Course: Programming (LTAT.03.001) ,Feedback ,The list of copies of the course module has been viewed. ,The user with id '153879' viewed the instance list for the module 'feedback' in the course with id '500'.,web,193.40.10.90
55840,55840,3.09.2020 18:39:58,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
55841,55841,3.09.2020 18:39:50,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1322826,web,193.40.10.90
55842,55842,3.09.2020 18:39:46,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3092,web,193.40.10.90
55843,55843,3.09.2020 18:39:42,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322826,web,193.40.10.90
55844,55844,3.09.2020 18:39:26,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 153879 edited  VPL submission with id 1322820,web,193.40.10.90
55845,55845,3.09.2020 18:39:11,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1322820,web,193.40.10.90
55846,55846,3.09.2020 18:39:00,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3092,web,193.40.10.90
55847,55847,3.09.2020 18:38:58,121,121,VPL Exercise: Practice Practice ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '754338' for the user with id '153879'.,web,193.40.10.90
55848,55848,3.09.2020 18:38:43,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,193.40.10.90
55849,55849,3.09.2020 18:16:09,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 2773,web,193.40.10.90
55850,55850,3.09.2020 18:15:50,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322820,web,193.40.10.90
55851,55851,3.09.2020 18:15:12,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322819,web,193.40.10.90
55852,55852,3.09.2020 18:14:48,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 153879 edited  VPL submission with id 1322777,web,193.40.10.90
55954,55954,3.09.2020 17:46:37,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1322777,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
55957,55957,3.09.2020 17:46:28,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322777,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56015,56015,3.09.2020 17:37:58,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3092,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56019,56019,3.09.2020 17:37:47,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56020,56020,3.09.2020 17:37:47,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56023,56023,3.09.2020 17:37:31,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1322720,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56024,56024,3.09.2020 17:37:29,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1322720,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56027,56027,3.09.2020 17:37:24,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322720,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56030,56030,3.09.2020 17:36:46,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3092,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56041,56041,3.09.2020 17:34:31,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1322696,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56042,56042,3.09.2020 17:34:30,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1322696,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56043,56043,3.09.2020 17:34:19,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322696,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56046,56046,3.09.2020 17:33:23,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 2773,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56047,56047,3.09.2020 17:33:19,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322690,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56051,56051,3.09.2020 17:32:28,121,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 3092,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56281,56281,3.09.2020 16:38:56,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1322503,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56282,56282,3.09.2020 16:38:54,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1322503,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56283,56283,3.09.2020 16:38:38,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 153879 uploaded  VPL submission with id 1322503,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56289,56289,3.09.2020 16:37:30,121,-,VPL Exercise: Automatic Control of Seasons ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 2773,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56290,56290,3.09.2020 16:37:21,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56298,56298,3.09.2020 16:27:32,121,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '502773'.,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56300,56300,3.09.2020 16:27:10,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56343,56343,3.09.2020 16:18:03,121,-,Participation: Register your own state ,Participation ,Participation taken by the student ,Student with id 153879 took attendance with instanceid 2310,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56349,56349,3.09.2020 16:16:47,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,2001:bb8:2002:98:e904:34a2:d2b1:323f
56449,56449,3.09.2020 15:08:36,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56451,56451,3.09.2020 15:08:29,121,-,Test: Check yourself ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '608791'.,web,37.157.99.125
56453,56453,3.09.2020 15:08:26,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56455,56455,3.09.2020 15:08:21,121,-,Test: Check yourself ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '608791'.,web,37.157.99.125
56456,56456,3.09.2020 15:08:18,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3946126' reviewed by the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56457,56457,3.09.2020 15:08:18,121,121,Test: Check yourself ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '3946126' for the quiz with course module id '608791'.,web,37.157.99.125
56459,56459,3.09.2020 15:08:14,121,121,Test: Check yourself ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56461,56461,3.09.2020 15:08:05,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56468,56468,3.09.2020 15:07:33,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56470,56470,3.09.2020 15:07:04,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56471,56471,3.09.2020 15:06:59,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56476,56476,3.09.2020 15:06:44,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56477,56477,3.09.2020 15:06:40,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56478,56478,3.09.2020 15:06:33,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946126' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56479,56479,3.09.2020 15:06:33,121,121,Test: Check yourself ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '3946126' for the quiz with course module id '608791'.,web,37.157.99.125
56480,56480,3.09.2020 15:06:30,121,-,Test: Check yourself ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '608791'.,web,37.157.99.125
56481,56481,3.09.2020 15:06:21,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3946124' reviewed by the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56482,56482,3.09.2020 15:06:21,121,121,Test: Check yourself ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '3946124' for the quiz with course module id '608791'.,web,37.157.99.125
56483,56483,3.09.2020 15:06:18,121,121,Test: Check yourself ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56484,56484,3.09.2020 15:06:13,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56486,56486,3.09.2020 15:06:09,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56487,56487,3.09.2020 15:06:04,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56488,56488,3.09.2020 15:06:02,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56489,56489,3.09.2020 15:05:38,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56490,56490,3.09.2020 15:05:33,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56491,56491,3.09.2020 15:05:27,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946124' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56492,56492,3.09.2020 15:05:27,121,121,Test: Check yourself ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '3946124' for the quiz with course module id '608791'.,web,37.157.99.125
56495,56495,3.09.2020 15:05:20,121,-,Test: Check yourself ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '608791'.,web,37.157.99.125
56496,56496,3.09.2020 15:05:09,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has had their attempt with id '3946117' reviewed by the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56497,56497,3.09.2020 15:05:09,121,121,Test: Check yourself ,Test ,The test has been performed ,The user with id '153879' has submitted the attempt with id '3946117' for the quiz with course module id '608791'.,web,37.157.99.125
56499,56499,3.09.2020 15:05:05,121,121,Test: Check yourself ,Test ,Test summary was reviewed ,The user with id '153879' has viewed the summary for the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56502,56502,3.09.2020 15:04:56,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56506,56506,3.09.2020 15:04:29,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56517,56517,3.09.2020 15:02:46,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56518,56518,3.09.2020 15:02:41,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56519,56519,3.09.2020 15:02:35,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56526,56526,3.09.2020 15:02:30,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56530,56530,3.09.2020 15:02:24,121,121,Test: Check yourself ,Test ,Test performance test was reviewed ,The user with id '153879' has viewed the attempt with id '3946117' belonging to the user with id '153879' for the quiz with course module id '608791'.,web,37.157.99.125
56531,56531,3.09.2020 15:02:24,121,121,Test: Check yourself ,Test ,Test aid has been started ,The user with id '153879' has started the attempt with id '3946117' for the quiz with course module id '608791'.,web,37.157.99.125
56534,56534,3.09.2020 15:02:15,121,-,Test: Check yourself ,Test ,The course module has been viewed. ,The user with id '153879' viewed the 'quiz' activity with course module id '608791'.,web,37.157.99.125
56539,56539,3.09.2020 15:01:50,121,121,Test: Check yourself ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '608791' for the user with id '153879'.,web,37.157.99.125
56540,56540,3.09.2020 15:01:49,121,121,Feedback: Start-up ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '163943' for the user with id '153879'.,web,37.157.99.125
56541,56541,3.09.2020 15:01:48,121,121,Test: 1st week ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '752810' for the user with id '153879'.,web,37.157.99.125
56542,56542,3.09.2020 15:01:48,121,121,VPL Exercise: 1st Week Homework ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '202038' for the user with id '153879'.,web,37.157.99.125
56543,56543,3.09.2020 15:01:44,121,121,VPL Exercise: 1st Week Homework ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '202038' for the user with id '153879'.,web,37.157.99.125
56545,56545,3.09.2020 15:01:43,121,121,VPL Exercise: 1st Week Homework ,System ,The course of completion of the course is updated ,The user with id '153879' updated the completion state for the course module with id '202038' for the user with id '153879'.,web,37.157.99.125
56546,56546,3.09.2020 15:01:41,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56547,56547,3.09.2020 15:01:38,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 208,web,37.157.99.125
56548,56548,3.09.2020 15:01:34,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56549,56549,3.09.2020 15:01:25,121,-,Course: Programming (LTAT.03.001) ,Task ,The list of copies of the course module has been viewed. ,The user with id '153879' viewed the instance list for the module 'assign' in the course with id '500'.,web,37.157.99.125
56550,56550,3.09.2020 15:01:21,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56552,56552,3.09.2020 15:00:53,121,-,Course: Programming (LTAT.03.001) ,Participation ,The list of copies of the course module has been viewed. ,The user with id '153879' viewed the instance list for the module 'attendance' in the course with id '500'.,web,37.157.99.125
56555,56555,3.09.2020 15:00:34,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56559,56559,3.09.2020 14:59:21,121,-,"URL: If the previous link doesn't work, register here ",Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '752570'.,web,37.157.99.125
56560,56560,3.09.2020 14:58:45,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56562,56562,3.09.2020 14:58:20,121,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '153879' viewed the 'page' activity with course module id '753904'.,web,37.157.99.125
56564,56564,3.09.2020 14:58:05,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56584,56584,3.09.2020 14:49:26,121,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '153879' viewed the 'url' activity with course module id '502773'.,web,37.157.99.125
56585,56585,3.09.2020 14:49:08,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56586,56586,3.09.2020 14:48:53,121,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '153879' has viewed the discussion with id '586607' in the forum with course module id '83875'.,web,37.157.99.125
56587,56587,3.09.2020 14:48:48,121,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '153879' viewed the 'forum' activity with course module id '83875'.,web,37.157.99.125
56588,56588,3.09.2020 14:48:45,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56610,56610,3.09.2020 14:32:22,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 208,web,37.157.99.125
56611,56611,3.09.2020 14:32:14,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1321829,web,37.157.99.125
56612,56612,3.09.2020 14:32:13,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1321829,web,37.157.99.125
56613,56613,3.09.2020 14:32:11,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1321829,web,37.157.99.125
56614,56614,3.09.2020 14:31:37,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1321829,web,37.157.99.125
56615,56615,3.09.2020 14:31:35,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 153879 evaluated  VPL submission with id 1321829,web,37.157.99.125
56616,56616,3.09.2020 14:31:27,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 153879 viewed  VPL submission with id 1321829,web,37.157.99.125
56617,56617,3.09.2020 14:31:14,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 153879 edited  VPL submission with id 1321829,web,37.157.99.125
56618,56618,3.09.2020 14:31:05,121,-,VPL Exercise: 1st Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 153879 viewed description of VPL activity with id 208,web,37.157.99.125
56619,56619,3.09.2020 14:30:48,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
56620,56620,3.09.2020 14:30:10,121,-,Page: good practice of programming learning ,Sheet ,The course module has been viewed. ,The user with id '153879' viewed the 'page' activity with course module id '753069'.,web,37.157.99.125
56621,56621,3.09.2020 14:29:51,121,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '153879' viewed the course with id '500'.,web,37.157.99.125
